INDEX,DATE,INDUTY_NM,BRTC_NM,SIGUNGU_NM,EMD,LA_DCMLPOINT_VALUE,LO_DCMLPOINT_VALUE,DIVISION
82211,20200620,치킨,충북,충주시 ,교현동,36.975***,127.935***,0
82212,20200620,치킨,충북,충주시 ,문화동,36.970***,127.926***,0
82213,20200620,치킨,인천,남동구,간석3동,37.466***,126.710***,0
82214,20200620,치킨,서울,송파구,방이2동,37.512***,127.119***,0
82215,20200620,치킨,인천,남동구,간석3동,37.466***,126.710***,0
82216,20200620,치킨,강원,원주시 지정면,판대리,37.410***,127.806***,0
82217,20200620,치킨,경북,칠곡군 석적읍,중리,36.077***,128.410***,0
82222,20200620,카페,강원,정선군 고한읍,고한리,37.200***,128.853***,0
82223,20200620,카페,경남,거제시 일운면,지세포리,34.834***,128.701***,0
82224,20200620,카페,서울,종로구,중학동,37.575***,126.979***,0
82225,20200620,카페,충북,청주시 흥덕구,월탄리,36.611***,127.349***,0
82226,20200620,카페,울산,동구,주전동,35.566***,129.454***,0
82227,20200620,카페,전남,순천시 ,연향동,34.933***,127.515***,0
82228,20200620,카페,부산,동구,수정동,35.128***,129.048***,0
82229,20200620,카페,서울,중구,남창동,37.558***,126.976***,0
82230,20200620,카페,부산,해운대구,송정동,35.176***,129.195***,0
82269,20200620,패스트푸드(종합),경기,고양시 덕양구,화정동,37.633***,126.831***,0
82295,20200620,한식,서울,강남구,신사동,37.522***,127.030***,0
82296,20200620,한식,경기,여주시 강천면,도전리,37.319***,127.746***,0
82297,20200620,한식,경북,경주시 안강읍,산대리,35.993***,129.213***,0
82298,20200620,한식,광주,서구,치평동,35.154***,126.843***,0
82299,20200620,한식,서울,광진구,능동,37.555***,127.080***,0
82300,20200620,한식,부산,동래구,온천동,35.203***,129.068***,0
82301,20200620,한식,경기,수원시 장안구,파장동,37.315***,127.001***,0
82302,20200620,한식,전북,익산시 ,팔봉동,35.966***,127.013***,0
82303,20200620,한식,강원,원주시 ,일산동,37.351***,127.945***,0
82304,20200620,한식,대전,대덕구,송촌동,36.363***,127.438***,0
82305,20200620,한식,부산,해운대구,우1동,35.166***,129.132***,0
82306,20200620,한식,광주,서구,쌍촌동,35.144***,126.856***,0
82307,20200620,한식,충남,공주시 ,소학동,36.450***,127.158***,0
82308,20200620,한식,경기,남양주시 ,호평동,37.654***,127.242***,0
82309,20200620,한식,경기,수원시 영통구,매탄1동,37.273***,127.042***,0
82310,20200620,한식,경기,고양시 일산서구,대화동,37.671***,126.752***,0
82311,20200620,한식,강원,철원군 철원읍,화지리,38.223***,127.209***,0
82312,20200620,한식,전북,전주시 완산구,효자동3가,35.817***,127.109***,0
82313,20200620,한식,서울,서초구,서초4동,37.502***,127.024***,0
82314,20200620,한식,대전,대덕구,오정동,36.358***,127.412***,0
82315,20200620,한식,경남,밀양시 초동면,금포리,35.402***,128.703***,0
82316,20200620,한식,경남,진주시 ,가좌동,35.152***,128.107***,0
82317,20200620,한식,대전,유성구,지족동,36.373***,127.318***,0
82318,20200620,한식,대전,대덕구,오정동,36.358***,127.412***,0
82319,20200620,한식,경남,진주시 사봉면,사곡리,35.188***,128.263***,0
82320,20200620,한식,충북,청주시 흥덕구,봉명동,36.650***,127.457***,0
82321,20200620,한식,충남,논산시 연무읍,동산리,36.132***,127.121***,0
82322,20200620,한식,전북,익산시 ,마동,35.934***,126.961***,0
82323,20200620,한식,전남,강진군 강진읍,남성리,34.637***,126.769***,0
82324,20200620,한식,경기,고양시 일산서구,덕이동,37.696***,126.736***,0
82325,20200620,한식,충남,공주시 ,소학동,36.450***,127.158***,0
82326,20200620,한식,충남,천안시 동남구,유량동,36.811***,127.178***,0
82327,20200620,한식,충남,천안시 서북구,양대리,36.895***,127.263***,0
82328,20200620,한식,제주,제주시 ,화북일동,33.522***,126.565***,0
82329,20200620,한식,전북,전주시 완산구,서노송동,35.826***,127.143***,0
82330,20200620,한식,대전,동구,가양2동,36.342***,127.447***,0
82331,20200620,한식,경남,창원시 성산구,상남동,35.222***,128.683***,0
82332,20200620,한식,경기,안산시 상록구,본오3동,37.301***,126.865***,0
82333,20200620,한식,경기,평택시 ,이충동,37.058***,127.075***,0
82334,20200620,한식,전남,순천시 해룡면,신성리,34.901***,127.586***,0
82335,20200620,한식,대전,중구,유천2동,36.319***,127.397***,0
82336,20200620,한식,대전,대덕구,중리동,36.356***,127.427***,0
82337,20200620,한우고기,울산,북구,화봉동,35.594***,129.366***,0
82345,20200620,핫도그,제주,제주시 ,이도2동,33.491***,126.540***,0
82346,20200620,해물.생선요리,전남,목포시 ,산정동,34.807***,126.373***,0
82347,20200620,해장국,충북,청주시 흥덕구,운천동,36.653***,127.474***,0
82348,20200620,햄버거,충북,청주시 서원구,사창동,36.632***,127.460***,0
82359,20200620,호두과자,경남,창원시 마산합포구,월남동5가,35.180***,128.559***,0
82384,20200620,횟집,충남,태안군 소원면,모항리,36.778***,126.135***,0
82385,20200620,횟집,강원,춘천시 서면,오월리,37.974***,127.673***,0
82386,20200620,횟집,강원,속초시 ,대포동,38.174***,128.605***,0
82474,20200623,곱창.양구이,서울,강남구,역삼1동,37.497***,127.038***,0
82475,20200623,곱창.양구이,인천,서구,마전동,37.592***,126.676***,0
82503,20200623,국수,인천,중구,중산동,37.489***,126.563***,0
82518,20200623,김밥,제주,제주시 ,삼양이동,33.518***,126.580***,0
82519,20200623,김밥,부산,수영구,남천동,35.146***,129.112***,0
82520,20200623,김밥,대구,남구,대명2동,35.855***,128.589***,0
82521,20200623,김밥,전북,전주시 완산구,풍남동1가,35.819***,127.150***,0
82579,20200623,닭갈비,서울,강남구,수서동,37.488***,127.101***,0
82584,20200623,도시락,광주,북구,동림동,35.204***,126.828***,0
82589,20200623,돈가스,강원,춘천시 ,효자동,37.872***,127.745***,0
82590,20200623,돈가스,충북,청주시 서원구,모충동,36.621***,127.487***,0
82592,20200623,돼지갈비,부산,금정구,부곡4동,35.218***,129.085***,0
82593,20200623,돼지국밥,경남,김해시 ,율하동,35.171***,128.809***,0
82605,20200623,매운탕,대구,달서구,신당동,35.855***,128.497***,0
82684,20200623,백숙,경북,구미시 ,수점동,36.120***,128.284***,0
82695,20200623,보리밥,경기,안양시 동안구,관양동,37.409***,126.958***,0
82740,20200623,분식,전북,부안군 부안읍,동중리,35.728***,126.736***,0
82741,20200623,분식,전남,순천시 ,조곡동,34.948***,127.499***,0
82742,20200623,분식,충남,서산시 해미면,읍내리,36.711***,126.545***,0
82743,20200623,분식,경기,이천시 대월면,대흥리,37.249***,127.474***,0
82744,20200623,분식,서울,도봉구,창3동,37.639***,127.040***,0
82745,20200623,분식,경기,의정부시 ,민락동,37.743***,127.086***,0
82750,20200623,빵.과자,서울,영등포구,여의도동,37.520***,126.924***,0
82770,20200623,삼계탕,경북,경주시 안강읍,검단리,35.930***,129.205***,0
82782,20200623,샌드위치,서울,용산구,이촌동,37.520***,126.971***,0
82806,20200623,설렁탕,경기,고양시 일산서구,대화동,37.673***,126.749***,0
82860,20200623,순대국밥,서울,영등포구,여의도동,37.530***,126.919***,0
82864,20200623,스파게티,경기,수원시 권선구,권선동,37.252***,127.030***,0
82896,20200623,양식,부산,연제구,거제1동,35.196***,129.077***,0
82897,20200623,양식,서울,관악구,대학[신림9동]동,37.456***,126.958***,0
82898,20200623,양식,경기,수원시 영통구,영통동,37.249***,127.080***,0
82979,20200623,육류 ,경남,김해시 주촌면,천곡리,35.236***,128.908***,0
82980,20200623,육류.고기요리,전남,목포시 ,대성동,34.799***,126.381***,0
82981,20200623,육류.고기요리,경기,안산시 단원구,원곡동,37.331***,126.790***,0
82982,20200623,육류.고기요리,경기,수원시 팔달구,남수동,37.279***,127.017***,0
82983,20200623,육류.고기요리,대전,중구,태평동,36.331***,127.399***,0
82987,20200623,음식점-생태/동태/명태요리전문,서울,강동구,천호동,37.543***,127.131***,0
83047,20200623,일식,제주,제주시 ,이도1동,33.505***,126.528***,0
83048,20200623,일식,경북,안동시 ,옥동,36.562***,128.699***,0
83142,20200623,족발.보쌈,경기,시흥시 ,거모동,37.340***,126.784***,0
83143,20200623,족발.보쌈,경남,고성군 고성읍,동외리,34.972***,128.324***,0
83144,20200623,족발.보쌈,경남,고성군 고성읍,동외리,34.972***,128.324***,0
83145,20200623,족발.보쌈,경기,시흥시 ,거모동,37.340***,126.784***,0
83181,20200623,중국음식,강원,홍천군 홍천읍,희망리,37.690***,127.878***,1
83182,20200623,중국음식,충남,서산시 ,동문동,36.781***,126.457***,0
83183,20200623,중국음식,대전,동구,가양1동,36.335***,127.442***,0
83184,20200623,중국음식,경남,창원시 마산회원구,양덕동,35.221***,128.586***,0
83185,20200623,중국음식,충남,서산시 ,동문동,36.781***,126.457***,0
83186,20200623,중국음식,부산,금정구,청룡동,35.275***,129.090***,0
83187,20200623,중국음식,광주,동구,계림동,35.158***,126.915***,0
83212,20200623,쭈꾸미요리,경남,거제시 ,고현동,34.894***,128.629***,0
83233,20200623,초밥.롤,경북,영주시 ,조암동,36.806***,128.629***,0
83234,20200623,초밥.롤,제주,제주시 ,이도1동,33.505***,126.528***,0
83239,20200623,치킨,제주,제주시 ,화북일동,33.522***,126.568***,0
83240,20200623,치킨,대구,달서구,용산동,35.854***,128.521***,0
83241,20200623,치킨,대구,동구,율하동,35.870***,128.697***,0
83242,20200623,치킨,충북,음성군 대소면,태생리,36.966***,127.490***,0
83243,20200623,치킨,인천,부평구,부개2동,37.493***,126.733***,0
83244,20200623,치킨,전남,보성군 벌교읍,벌교리,34.844***,127.344***,0
83245,20200623,치킨,전남,보성군 벌교읍,벌교리,34.844***,127.344***,0
83246,20200623,치킨,경기,남양주시 진접읍,금곡리,37.712***,127.186***,0
83247,20200623,치킨,경기,광명시 ,철산4동,37.471***,126.863***,0
83248,20200623,치킨,경기,부천시 ,심곡동,37.493***,126.784***,0
83249,20200623,치킨,인천,부평구,부개2동,37.493***,126.733***,0
83250,20200623,치킨,대구,동구,율하동,35.870***,128.697***,0
83251,20200623,치킨,경남,창녕군 창녕읍,술정리,35.541***,128.496***,0
83252,20200623,치킨,경북,포항시 북구,양덕동,36.086***,129.395***,0
83253,20200623,치킨,경기도,부천시 ,심곡1동,37.493***,126.784***,0
83259,20200623,카페,전남,순천시 ,매곡동,34.957***,127.483***,0
83260,20200623,카페,서울,서대문구,창천동,37.555***,126.936***,0
83261,20200623,카페,서울,서대문구,충정로3가,37.560***,126.962***,0
83262,20200623,카페,서울,마포구,상암동,37.583***,126.886***,0
83263,20200623,카페,경기,수원시 영통구,이의동,37.286***,127.042***,0
83264,20200623,카페,서울,서대문구,충정로3가,37.560***,126.962***,0
83265,20200623,카페,광주,북구,오치동,35.185***,126.905***,0
83266,20200623,카페,서울,중구,순화동,37.560***,126.972***,0
83267,20200623,카페,서울,종로구,수송동,37.572***,126.980***,0
83268,20200623,카페,서울,중구,다동,37.568***,126.980***,0
83269,20200623,카페,서울,서초구,방배동,37.482***,126.996***,0
83270,20200623,카페,서울,서대문구,창천동,37.555***,126.936***,0
83271,20200623,카페,서울,서대문구,창천동,37.555***,126.936***,0
83272,20200623,카페,광주,서구,치평동,35.155***,126.854***,0
83273,20200623,카페,서울,관악구,대학[신림9동]동,37.456***,126.958***,0
83274,20200623,카페,경기,부천시 ,상동,37.500***,126.744***,0
83275,20200623,카페,서울,강남구,신사동,37.524***,127.029***,0
83276,20200623,카페,광주,동구,황금동,35.147***,126.915***,0
83277,20200623,카페,서울,종로구,수송동,37.572***,126.980***,0
83278,20200623,카페,경기,고양시 일산동구,백석동,37.649***,126.793***,0
83279,20200623,카페-디저트,대전,동구,대동,36.331***,127.443***,0
83280,20200623,칼국수,충북,청주시 상당구,운동동,36.607***,127.528***,0
83307,20200623,태국음식,경기,과천시 ,별양동,37.428***,126.992***,0
83331,20200623,패스트푸드(종합),인천,남구,주안6동,37.462***,126.690***,0
83360,20200623,한식,전북,전주시 덕진구,호성동1가,35.858***,127.153***,0
83361,20200623,한식,전남,영광군 영광읍,단주리,35.283***,126.499***,0
83362,20200623,한식,부산,동구,초량3동,35.122***,129.042***,0
83363,20200623,한식,경북,구미시 ,황상동,36.108***,128.419***,0
83364,20200623,한식,서울,동대문구,장안동,37.569***,127.068***,0
83365,20200623,한식,경북,포항시 남구,이동,36.029***,129.338***,0
83366,20200623,한식,서울,종로구,관철동,37.569***,126.984***,0
83367,20200623,한식,경기,오산시 ,양산동,37.192***,127.032***,0
83368,20200623,한식,전남,구례군 구례읍,봉남리,35.206***,127.468***,0
83369,20200623,한식,경북,상주시 ,무양동,36.417***,128.153***,0
83370,20200623,한식,서울,마포구,상암동,37.578***,126.894***,0
83371,20200623,한식,강원,영월군 김삿갓면,진별리,37.129***,128.535***,0
83372,20200623,한식,서울,마포구,상암동,37.578***,126.894***,0
83373,20200623,한식,전북,군산시 ,나운2동,35.962***,126.690***,0
83374,20200623,한식,경기,시흥시 ,월곶동,37.388***,126.739***,0
83375,20200623,한식,경남,거창군 거창읍,대동리,35.686***,127.915***,0
83376,20200623,한식,충남,당진시 ,읍내동,36.888***,126.633***,0
83377,20200623,한식,경남,합천군 합천읍,합천리,35.567***,128.163***,0
83378,20200623,한식,서울,종로구,관철동,37.569***,126.984***,0
83379,20200623,한식,경남,통영시 광도면,죽림리,34.877***,128.414***,0
83380,20200623,한식,경남,사천시 ,벌리동,34.940***,128.085***,0
83381,20200623,한식,경남,진주시 ,상대동,35.178***,128.104***,0
83382,20200623,한식,충남,천안시 서북구,성정2동,36.821***,127.138***,0
83383,20200623,한식,제주,제주시 ,오라이동,33.481***,126.502***,0
83384,20200623,한식,충북,청주시 청원구,양청리,36.717***,127.428***,0
83385,20200623,한식,대구,북구,관음동,35.937***,128.544***,0
83386,20200623,한식,제주,제주시 애월읍,하귀2리,33.480***,126.402***,0
83387,20200623,한식,울산,남구,신정동,35.533***,129.308***,0
83388,20200623,한식,경남,산청군 단성면,성내리,35.296***,127.957***,0
83389,20200623,한식,울산,동구,전하3동,35.507***,129.428***,0
83390,20200623,한식,경북,구미시 ,사곡동,36.096***,128.355***,0
